,index,created_at,id,text,partei,score,Stimmung
715,7,2022-09-10 07:25:44,1568500956857245697,"@che99_mike @ThomasAMarx Naja da fragt man sich schon wann die #wksta diese Anordnung eigentlich umsetzen möchte da die #spö Chats und zwar sämtliche weil
""Im öffentlichen Interesse""
(kennt man ja v #övp Chats u #ibizzafalle) aufgrund von Überarbeitung  bis Dato dem UA nicht geliefert werden konnten. https://t.co/S2t77aZczw",ÖVP,0.0,neutral
716,8,2022-09-10 07:24:57,1568500760266305537,"Niemand kann glauben, daß diese unwürdige Kampagne auf dem Mist von #sachslehner gewachsen ist.

Vermutung. Sie stand ohnehin vor der Ablöse (Gründe gibt es X) und sie hat noch diese Blendgranate geworfen um ordentlich von der #ÖVP abgefunden zu werden!",ÖVP,0.0,neutral
717,9,2022-09-10 07:23:38,1568500430509953024,"Die rassistischen Ausfälle der #ÖVP-Generalsekretärin (Schwesterpartei von #CDU/#CSU) Laura #Sachslehner haben offenbar Konsequenzen. 

Sie gibt um 10 Uhr eine ""persönliche Erklärung"" ab und tritt zurück. /TN https://t.co/YiKmYhYIO6",ÖVP,0.0,neutral
718,0,2022-09-10 07:29:32,1568501912974270464,"@derStandardat beschreibt hier ziemlich gut wie aus einem Gesetz dass gemeinsam beschlossen wurde (auch von #övp und #fpö !) im Wahlkampf plötzlich zum thema wird. Kann aber auch sein, dass sie damals nicht wussten was sie beschließen, was noch schlimmer wäre… https://t.co/VIXwRlA0JB",FPÖ,0.0,neutral
719,1,2022-09-10 06:01:50,1568479843779772417,"@vilimsky Wenn ein #FPÖ|ler von #Heuchelei spricht, ist das irgendwie so, wie wenn du auf Google nach Google googlest…",FPÖ,0.0,neutral
720,2,2022-09-10 02:36:58,1568428288560840704,"#FPÖ – #Kickl fordert ÖVP zur Nutzung des koalitionsfreien Raums bei Aus für Asylwerber-Klimabonus auf. Gesetz könne mit FPÖ jederzeit geändert werden, wenn es Kanzler Nehammer und Co. wirklich ernst meinen. 

 https://t.co/CqAGadvaPp",FPÖ,0.0,neutral
721,3,2022-09-09 22:03:06,1568359368030126080,"@RMogyorosy @FPOE_TV
Alter Schwede, die FPÖ ist eine richtige Trottelpartei!
#FPOE https://t.co/xjTkIj7InC",FPÖ,0.0,neutral
722,4,2022-09-09 21:16:24,1568347615300915201,"Das Ganze wird noch besser:

Die Erhöhung des #Klimabonus um den Anti-Teuerungsausgleich, der auch Asylwerber:innen zugute kommt, wurde sogar mit den Stimmen der #FPÖ beschlossen. https://t.co/nZOOQ0RI2J",FPÖ,0.0,neutral
723,5,2022-09-09 20:44:17,1568339533594337288,"@senad_lacevic Lieber Senad. Ganz ehrlich gesagt, haben die NeOS NICHTS in einer Regierung verloren. Das klingt schon so ein bisschen wie die Ansprache der #Grüne|n ,besser wir als die #FPÖ‘.  Diese Näher der #SPÖ zu diesen Neoliberalen schreckt mich ab, die #SPÖ zu wählen!",FPÖ,0.0,neutral
724,6,2022-09-09 19:54:54,1568327103422013445,"#ltwTirol
#Mattle hat Schwachmatiker als Konkurrenten
#FPÖ #Abwerzger hilft Mattle mit Selbstdekl. als LH-Kandidat.
#SPÖ #Dornauer unreif, könnte Schützenhauptmann sein.
#Gruene hätten Fischer wählen sollen
#Umfragen, die Sonst. abz. #MFG bei 3-4 sehen, irr. Richtig sind ca. 0,5 https://t.co/CYBVB6h6VJ",FPÖ,0.0,neutral
725,7,2022-09-09 19:43:14,1568324166645944320,"@PPleaseman @diegruenen glauben noch immer sie hätten irgendetwas zu melden in dieser Koalition. Die sind kein Beiwagerl mehr, sondern nicht mehr existent. 
Und wenn die hoch-kriminelle u. schwerst-korrupte #oevp das Gesetz bzgl. #Klimabonus anpassen will, werden sie es mit der #fpoe machen.",FPÖ,0.0,neutral
726,8,2022-09-09 18:52:21,1568311361431638016,"@CSchwenniger @Dasistlos Interessant wäre die Sonntagsfrage.
#SPÖ #Wien angeschlagen, mit hoher Wahrscheinlichkeit dauerhafter Dämpfer.
Freilich müsste sich #ÖVP erst wieder erholen, denn  #FPÖ, die Roten zusetzt, lässt sich als Feindbild gut verkaufen.",FPÖ,0.0,neutral
727,9,2022-09-09 18:46:05,1568309784721461250,@ThomasWalach Genau für solche Fälle hat sich die hoch-kriminelle und schwerst-korrupte #oevp den Freiraum im Koalitionsvertrag rausverhandelt. Das Gesetz wird jetzt einfach mit der #fpoe abgeändert.,FPÖ,0.0,neutral
728,0,2022-09-10 07:28:58,1568501773425311746,"Wann erfolgt endlich Initiative der Politik zur Restrukturierung #ARD ZDF Anstalten mit Ziel : eine #ÖRR Anstalt halbe GEZ ?
Die Systematik der Verwaltung-Führung muss unterbunden werden. Wieso schweigen Reporter /Journalisten?
@CDU  #FDP #Grüne @ZDF @ARDde",Grüne,0.0,neutral
729,1,2022-09-10 07:27:10,1568501319727546368,"Ergebnisse zeigen: Billigticket ist eine Subvention für Ballungsräume. Somit sind Maßnahmen für die Regionen zu schaffen. Die einfache  bundesweite Nutzung zeigte auch das Länder Kostensenkungen in Verbünde Vertrieb Tarife möglich sind.
@CDU #Grüne #FDP 

https://t.co/0PfRgNTaOD",Grüne,0.0,neutral
730,2,2022-09-10 07:27:06,1568501303193616386,"#ZDF #RTL #SPD #FDP #GRUENE #CSU #AFD 
#EU
DESHALB WIRD MERZ TROTZDEM KEIN KANZLER !! https://t.co/7lM5smRXfe https://t.co/xLN0wA1PKA",Grüne,0.0,neutral
731,3,2022-09-10 07:26:45,1568501212944953347,"Letztens auf dem Friedhof gewesen.
""Wofür gibt es hier Biokompost-Haufen?"" war die Frage.
""Tja Kleiner, auch #Gruene sterben. Und so wird selbst aus denen irgendwann mal was nützliches.""",Grüne,0.0,neutral
732,4,2022-09-10 07:22:48,1568500222115942405,"@philippvetter @welt #Gruene Fantasien treffen auf Wirklichkeit
und die bestätigt immer wieder
#Gruene #Homoeopathie wirkt nicht!",Grüne,0.0,neutral
733,5,2022-09-10 07:20:50,1568499724004560898,"@ChrisEbner_FM #Grüne &amp; Co überschätzen sich systematisch, od. ""strukturell"" wie manche sagen.
Ganz einfach weil Sie glauben, es immer besser zu wissen und die ganze Zeit Vorschriften erlassen was jmd zu tun od zu unterlassen hat. Man kann ihnen beim Denken zuhören und beim Scheitern zusehen.",Grüne,0.0,neutral
734,6,2022-09-10 07:17:50,1568498969776455686,"So wird das nichts. Viele werden wieder leer ausgehen. Die #EU entwickelt sich immer weiter Richtung #Sozialismus
#Gruene #gas #Gaspreis
https://t.co/1BB8d08vvO",Grüne,0.0,neutral
735,7,2022-09-10 07:17:07,1568498791258673152,"#Niemeyer wie der ganze #linke #gruene Schmodder in jeden verkackten #Tweet betont das der Typ der EX von #Wagenknecht ist, wusste gar nicht das man mit einem Beziehungsende weiter die volle Verantwortung für jemanden weiterhin trägt.",Grüne,0.0,neutral
736,8,2022-09-10 07:14:53,1568498226365448192,"Aus gegebenem Anlass weisen wir unsere Kunden darauf hin, dass es sich beim GRÜNEN STAR nicht um den Politiker Robert #Habeck handelt, sondern um eine Gruppe verschiedener Krankheiten der Augen, bei denen es zur Schädigung des Sehnervs kommt. #Grüne",Grüne,0.0,neutral
737,9,2022-09-10 07:14:29,1568498128231321601,"Wer #gruene in verantwortliche Positionen wählt, darf sich nicht wundern wenn das Land #Bayern innerhalb von 9 Monaten im Chaos versinkt. 
Die #Bundesregierung mit #Habeck und #Baerbock sind das beste Negativbeispiel. https://t.co/czV8XMN8iW",Grüne,0.0,neutral
738,0,2022-09-10 06:46:09,1568490996736065536,"オレンジさん@mikan3134 
のデリシャスカメラで初自撮り🐹🌈

いつもじゃ撮れないアゲな感じに🤩

ライブとか
よろづのことに使ひけり

研究してみまーす！🤍
詳しい人いたら教えてくり〜🐹

 #Neos  #写真好きな人と繫がりたい https://t.co/0JSCoRG0vl",NEOS,0.0,neutral
739,1,2022-09-10 06:42:08,1568489988001497088,"@BMeinl Die #NEOS würden es genau so machen, daß nennt man Politik",NEOS,0.0,neutral
740,2,2022-09-09 23:14:13,1568377266215989248,"夜が涼しくなってきた🌙🌙🌙
雨降ってたこともあるけど☔☔☔
#昨夜 
#うろうろ 
#GMT
#gloryfish 
#gloryfishplus 
#NEOS
#testrod https://t.co/WG4Yng61HY",NEOS,0.0,neutral
741,3,2022-09-09 20:47:49,1568340421750964224,"Dieser Wunsch der #SPÖ mit den #NeOS und den #Grüne|n die nächste Koalition zu bilden, macht diese Partei für mich UNWÄHLBAR.",NEOS,0.0,neutral
742,4,2022-09-09 19:52:34,1568326518530514945,@BMeinl Glauben sie das es mit denn #neos besser wäre in der Regierung?,NEOS,0.0,neutral
743,5,2022-09-09 14:53:15,1568251192316157952,#Neos #Sesselkleber #WilligesBeiwagerl https://t.co/xMkPDEjEaT,NEOS,0.0,neutral
744,6,2022-09-09 14:48:55,1568250102950551554,Falls der Endbericht vorläufigen Bericht bestätigt: Regierung und einige Medien gefährden Ruf eines Unternehmens zwecks Stimmenfang #orf #neos #fpoe #spoe #oevp  https://t.co/oQar0JPGst,NEOS,0.0,neutral
745,7,2022-09-09 14:46:56,1568249603979354112,"@yannickshetty Ach so, sie haben den Wohnort rausgelöscht und mich blockiert? Da hätten's auch Danke sagen können, dass sich sie darauf aufmerksam gemacht habe. Undank ist der Welten Lohn. #Gfraster #Neos Das war's für mich. https://t.co/weAoe6tF2H",NEOS,0.0,neutral
746,8,2022-09-09 14:42:43,1568248539603419136,Erschreckend wie unprofessionell der Liqui Bedarf der #WienEnergie von Regierung und Medien abgehandelt wurde. Propaganda ging vor Unternehmenswohl #orf #zib2 #oevp #fpoe #neos #gewessler,NEOS,0.0,neutral
747,9,2022-09-09 12:52:26,1568220786456133637,"最初の一人をどうしようかとおもったがパブリックに置くわけじゃないからあれこれ考えるだけ無駄だと気付いたのでこの子をNeosVRに入れてみた。

明日VRで試してよさそうなら作者の方に配布ファイルに入れてもらえるか問い合わせしてみよう
#neos #NeosVR #アズールレーン

https://t.co/NatzRmwtuK https://t.co/y7f3ZVyrjC",NEOS,0.0,neutral
748,0,2022-09-11 07:50:47,1568869648346812416,"Wer #ÖVP, #SPÖ, #NEOS oder #GRÜN wählt, der wählt agenda2030 der UN/WEF 

Ein leben wie die chinesen ohne Freiheit und Selbstbestimmung, das sollte jedem vorab klar sein https://t.co/IKzoQiidHm",SPÖ,0.0,neutral
749,1,2022-09-11 07:43:09,1568867729586933761,"@RablPeter @krone_at Naja, zumindest hat die #spoe den Klimabonus im Parlament nicht mitbeschlossen. Das macht schon einen gewissen Unterschied…",SPÖ,0.0,neutral
750,2,2022-09-11 06:21:56,1568847291464687616,Gibt es in #OÖ eine #SPÖ 🤔,SPÖ,0.0,neutral
751,3,2022-09-10 23:41:45,1568746580643127297,"@rudifussi Interessant, dass die #spoe jetzt Anweisungen gibt, was die #oevp zu tun hat.",SPÖ,0.0,neutral
752,4,2022-09-10 19:33:12,1568684031780294657,"@SPOE_at @karlnehammer Die #spö verhindert die #spö Chats im UA.
Was hat Sie zu verbergen?",SPÖ,0.0,neutral
753,5,2022-09-10 19:25:45,1568682155387097088,"@SPOE_at @karlnehammer Die #övp hat im UA die Chats der #spö gefordert. 
Die #wksta liefert nicht.",SPÖ,0.0,neutral
754,6,2022-09-10 19:16:58,1568679944187781120,"Die St. Johanner Sozialdemokraten haben auf Instagram einen neuen Beitrag gepostet!
Schau gleich mal rein ==&gt; https://t.co/KAjDbPtTET
#SPÖ #stjohannintirol https://t.co/2ldpLTJpXS",SPÖ,0.0,neutral
755,7,2022-09-10 18:58:31,1568675304930942978,"@KHHitl @l_sachslehner @DiePressecom Naja, die #SPÖ hat die #NEOS ziemlich gut im Griff (sorry to say), während #Grüne die #ÖVP vor sich hertreiben (der #Klimabonus für #Asylwerber war hierfür ein anschauliches Beispiel).",SPÖ,0.0,neutral
756,8,2022-09-10 18:15:08,1568664385375338497,"Der Wegscheider am Sa. 10. September 2022
#spoe 
#spoeddebat https://t.co/za0bryRiN4",SPÖ,0.0,neutral
757,9,2022-09-10 18:00:36,1568660728936075264,"@FuerstRoli Besser wär ja, wenn die #SPÖ Burgenland die Bundes-SPÖ übernähme.",SPÖ,0.0,neutral
758,0,2022-09-11 08:11:29,1568874861652574209,"@neunmalelf Das ist nicht individuell
Das ist systemisch
Das ist nicht demokratisch
sondern unwürdig

Unser Land ist so kaputt
Die #oevp hat wirklich ganze Arbeit geleistet",ÖVP,0.0,neutral
759,1,2022-09-11 08:10:00,1568874485851504640,"@ChristaWeiland1 @ReinholdLopatka Die Grünen sind in diese Koalition gegangen um die #ÖVP zu vernichten,, gelingt ihnen sogar , wenn #Nahmmer noch einen funken verstand hat , setzt er jetzt mal eine Rote Linie gegenüber der Grünen ! Es wird Zeit",ÖVP,0.0,neutral
760,2,2022-09-11 08:07:18,1568873806931922945,"@DBernhofer Eh klar. Ist Standard in der Politik der #oevp. Die Großen profitieren, die kleinen schauen durch die Finger. Warum sehen das ca. 20% der Leute in 🇦🇹immer noch nicht? Ist es Sturheit, können die nicht zugeben, sich getäuscht zu haben, oder ist es einfach nur Dummheit?",ÖVP,0.0,neutral
761,3,2022-09-11 07:50:47,1568869648346812416,"Wer #ÖVP, #SPÖ, #NEOS oder #GRÜN wählt, der wählt agenda2030 der UN/WEF 

Ein leben wie die chinesen ohne Freiheit und Selbstbestimmung, das sollte jedem vorab klar sein https://t.co/IKzoQiidHm",ÖVP,0.0,neutral
762,4,2022-09-11 07:43:24,1568867794367975424,Die #ÖVP steht wiedereinmal da wo sie schon vor Kurz gestanden ist. #Sachslehner war der erste Knall. Nach den neuesten Umfragen wird man sich wieder fragen müssen die FPÖ zu kopieren oder den Mitterlehner Kurs zu fahren.,ÖVP,0.0,neutral
763,5,2022-09-11 07:39:29,1568866806835679234,"#ÖVP Rücktritt der Generalsekretärin Laura #Sachslehner wegen parteiinterner Debatte um den Klimabonus für Asylwerber.-Der Karli will Kanzler bleiben,deswegen bestimmt Kogler wer den Klimabonus bekommt! https://t.co/4JTj6oFzw1",ÖVP,0.0,neutral
764,6,2022-09-11 07:31:24,1568864771792945152,"#esreicht #oevp 
#NeuwahlenJetzt https://t.co/807Iep5Thf",ÖVP,0.0,neutral
765,7,2022-09-11 07:29:21,1568864256103424000,"@IngridFuhrmann3 Der @dots_ho ist wie die ganze @volkspartei!

#hokain #oevp #kurz #korruption #rassismus",ÖVP,0.0,neutral
766,8,2022-09-11 07:13:37,1568860296495902722,Dank der #ÖVP kommen bald mehr als 2015 https://t.co/HNLEmDkAlz,ÖVP,0.0,neutral
767,9,2022-09-11 07:11:50,1568859849588359170,@ReinholdLopatka Das zeigt lediglich die Dünne der Personaldecke bzw die geringe Menge geeigneter Leute in der #Övp,ÖVP,0.0,neutral
768,0,2022-09-11 08:13:24,1568875342495944705,"Die Wahrheit würde destruktiven Parteien, wie der #fpoe die Daseinsberechtigung rauben, denn sie leben von Spaltung und Demagogie. https://t.co/34GVs2LThz",FPÖ,0.0,neutral
769,1,2022-09-11 08:10:59,1568874732157829121,Menschen wie @l_sachslehner setzen das Trennende vor das Verbindende und sind deshalb für gestaltende Politik nicht geeignet. Sie würde viel besser zur zerstörenden Politik der #fpoe passen. https://t.co/JLbdGNQHbr,FPÖ,0.0,neutral
770,2,2022-09-11 07:54:36,1568870612030091264,@ArminWolf Unfassbar.... Schäbiger und menschenfeindlicher geht es nicht mehr... Offen gelebter Rassismus in Reinkultur von der #fpoe... 🤬🤬🤬,FPÖ,0.0,neutral
771,3,2022-09-11 07:39:57,1568866922963533826,Es ist alles wahr. Das dumme ist nur dass man die #FPOE aus den Augen verliert und man nur über die #OEVPGameOver herzieht. Die zieht gerade fürchterlich Wähler an. Anscheinend geht nur rechts rum https://t.co/jceYgBk4V0,FPÖ,0.0,neutral
772,4,2022-09-11 07:18:48,1568861603491086336,Ihr habt echt gedacht es profitiert wer anderer? #OEVPGameOver #Sachslehner #FPÖ https://t.co/5Wjppc4qVb,FPÖ,0.0,neutral
773,5,2022-09-11 05:16:02,1568830704200318978,"wie lange, bis die #krone wieder auf #fpö-kurs umschwenkt in der berichterstattung? exklusiv-interview mit #sachslehner haben sie schon.
in ihrer selbstüberschätzung hat sie was trumpeskes + das macht diese leute so gefährlich.
ob dieses grelle bei einer frau auch funktioniert?",FPÖ,0.0,neutral
774,6,2022-09-10 23:45:54,1568747626777960448,"@GabrieleFritz3 Tja, wenn Salon-Rassisten wieder zum Pöbel (#FPÖ) müssen, das schmerzt oder … zusammengeführt wird, was zusammengehört. 😉",FPÖ,0.0,neutral
775,7,2022-09-10 20:36:37,1568699989031030784,"@janboehm Mich würde mal ein ZDF Magazin Royale über die Finanzierung der #AFD, #FPÖ un #FN interessieren. Und warum es jetzt weniger Wahlplakate und Social Media Kampagnen gibt.",FPÖ,0.0,neutral
776,8,2022-09-10 20:13:37,1568694201680015360,der #FPÖ-Nominik hat sie ja schon umworben... https://t.co/4ZpbGEAZGx,FPÖ,0.0,neutral
777,9,2022-09-10 19:14:32,1568679333589569538,"@ursula_stenzel Ach, die @l_flachsredner wird denselben Weg wie Sie gehen: zur #fpö… dort, wo Sie eh schon immer daheim waren. Warum manche in der @oevpwien erst so spät draufkommen… 🤷🏻‍♂️",FPÖ,0.0,neutral
778,0,2022-09-11 08:13:23,1568875336129216514,"Absage an das Menschsein werfen sie der Frau vor.
Finde ihren Beitrag gut. 
Zeigt doch nur, was diese #gruene Ideologie eigentlich bedeutet. https://t.co/pAs2iq5hqd",Grüne,0.0,neutral
779,1,2022-09-11 08:11:55,1568874969286987776,"#Ukrainekrieg
#StellvertreterKrieg der #USA
#Gruene sind #Kriegshetzer
#Wirtschaftskrise
#Inflation 
""Deutschland kann nicht wollen, dass die Bundesregierung sich Putin unterwirft.""
Was für ein Dummschwatz! Drohen wir russisch zu werden?
https://t.co/N3vO342hi5",Grüne,0.0,neutral
780,2,2022-09-11 08:11:25,1568874843059245059,"@BriHasselmann Dieses Lied macht nicht beliebt
Drauf geschissen ja was soll's
lch will, dass ihr mich hasst
Denn eure Feindschaft macht
mich stolz
ich hasse Kompromisse
Und ich hasse dich
Esgibt Zuviel von deiner sorte
und das gefällt mir nicht #grüne
#RicardaLang",Grüne,0.0,neutral
781,3,2022-09-11 08:06:41,1568873652531363840,"&gt;Trotz Energiekrise – Grünen-Chefin Lang dringt auf schnellen Kohleausstieg&lt;

Das helfen nur noch Exorzisten, um diese besessene Sekte zu stoppen
#Lang
#GruenenInkompetenz
#Gruene
https://t.co/nDIHF3IKZv",Grüne,0.0,neutral
782,4,2022-09-11 08:04:06,1568873003303174144,"#RT @EchoPRN: RT @Deu_Kurier: #GrünerMist: Habecks intellektuelle Insolvenz

#Bundeswirtschaftsminister Robert #Habeck („#Grüne“) ist geistig, moralisch und politisch pleite. Dies meint der DeutschlandKURIER🇩🇪-Kolumnist @GeraldGrosz: https://t.co/Y2RnUSWSOP",Grüne,0.0,neutral
783,5,2022-09-11 08:03:07,1568872754186780674,"@AlterSack10 Deutschlands #Lifestylelinke fühlen sich grandios, weil sie als #Gutmenschen wieder volkserzieherisch auf die ""unterste Unterschicht"" einwirken  können.   
Das ist schon maximale  Überheblichkeit auf einem Haufen. #Linke #Grüne #SPD",Grüne,0.0,neutral
784,6,2022-09-11 08:02:35,1568872618849366017,@berren1 @LissyMarler @diegruenen @Ricarda_Lang #gruene eben. Ruine passt trotzdem,Grüne,0.0,neutral
785,7,2022-09-11 08:01:54,1568872448329908224,"@DrPuerner Vor allem ist es strunzdoof von @c_lindner. Sobald jetzt wieder lockdown uä diskutiert wird wegen ""Pflegemangel"", zeigen #Gruene &amp; #SPD auf die #FDP als Schuldigen - und fast alle Medien werden wieder Kampagnen gegen die FDP fahren.",Grüne,0.0,neutral
786,8,2022-09-11 08:00:00,1568871968731910144,#Union #CDU #CSU #Bayern #Söder #MarkusSöder #Dobrindt #Scheuer #Gaskrise #Gas #Krieg #fossilfuels #PV #Wind #FDP #Grüne #Grünen #ErneuerbareEnergie #Erneuerbare #Energie #Gazprom #Astora #Rehden #Rosneft #PCK #PckSchwedt #Russland #Ukraine #Deutschland #Meme https://t.co/mkn7h6mza6,Grüne,0.0,neutral
787,9,2022-09-11 07:58:01,1568871470608138240,"@welt Es wird Zeit, dass @Die_Gruenen wieder dahin kommen, wo sie hin gehören: unter 5%  
#Gruene",Grüne,0.0,neutral
788,0,2022-09-11 07:56:29,1568871083712839680,"👀✈️🔊
EI-RZD 
#Unknown 
#Neos 
#Ireland
#Boeing 737 MAX 8 
#Neos
#4CAC36
Alt 39000ft
 #4CAC36  
Seen 123 Times
#ScotRadar

https://t.co/D4NQ5v7aPd",NEOS,0.0,neutral
789,1,2022-09-11 07:51:24,1568869803527380992,"👀✈️🔊
EI-RZD 
#Unknown 
#Neos 
#Ireland
#Boeing 737 MAX 8 
#Neos
#4CAC36
Alt 39000ft
 #4CAC36  
Seen 122 Times
#ScotRadar

https://t.co/D4NQ5v7aPd",NEOS,0.0,neutral
790,2,2022-09-11 07:50:47,1568869648346812416,"Wer #ÖVP, #SPÖ, #NEOS oder #GRÜN wählt, der wählt agenda2030 der UN/WEF 

Ein leben wie die chinesen ohne Freiheit und Selbstbestimmung, das sollte jedem vorab klar sein https://t.co/IKzoQiidHm",NEOS,0.0,neutral
791,3,2022-09-11 01:53:26,1568779721915396099,"勢いで記事完成。
neosをもっと手軽に楽しんでもらう為に有料アバターをセットアップして製作者のショップに置いてもらいたいけど購入代金サポートしてほしい。って内容。

通るとは思えないけど、応募だけはしておく。
https://t.co/um4DBXUvkA

#neos #NeosVR #noteクリエイターサポートプログラム",NEOS,0.0,neutral
792,4,2022-09-10 20:37:57,1568700326026555393,"""Einmal Zwinkern und plötzlich sind's nur noch  2 Wochen bis zur Wahl!"" 🥰 #Landtagswahl #Tirol #Neos https://t.co/TcshgUlP70",NEOS,0.0,neutral
793,5,2022-09-10 18:58:31,1568675304930942978,"@KHHitl @l_sachslehner @DiePressecom Naja, die #SPÖ hat die #NEOS ziemlich gut im Griff (sorry to say), während #Grüne die #ÖVP vor sich hertreiben (der #Klimabonus für #Asylwerber war hierfür ein anschauliches Beispiel).",NEOS,0.0,neutral
794,6,2022-09-10 13:42:08,1568595681350414336,@neos_air compagnia da evitare. Non permette check in on line. Due soli addetti e code di 4 ore al T2 di Olbia x il check in. volo in ritardo e adesso 1 ora ad aspettare i #bagagli a #milanomalpensa  Una giornata di vacanze si regala a #Neos,NEOS,0.0,neutral
795,7,2022-09-10 10:47:33,1568551746129068032,"🎨 Today is the start of North East Open Studios (NEOS) 2022. An opportunity to visit artists’ work spaces, chat to them as they work and browse their collections. 

📲 https://t.co/TjRTzNpqAq 

#NEOS #NEOS2022 #northeastopenstudios #artists #creative #northeast #Aberdeenshire https://t.co/Wudm1UfSZQ",NEOS,0.0,neutral
